user,date,tweet
WcsBosss,2022-12-15 01:30:43+00:00,@SportyBet  Hello please kindly release the money i transferred from my sporty account to my bank account 🥺weytin dey happen to all this transaction issue now ?
Rushthewriter,2022-12-15 01:28:16+00:00,"You know Kevin's dad is rich because Kevin was living it up at The Plaza Hotel.

My bank would have blocked the transaction and asked me if my card had been stolen 

 #MerryXMasYouFilthyAnimal"
MishGEA,2022-12-15 01:21:48+00:00,"5. Extend Bank Secrecy Rules on reporting of foreign bank accounts to include digital assets by requiring Americans engaged in digital asset transaction greater than $10,000 through offshore accounts to file a report with the Internal Revenue Service."
lamarrkendell,2022-12-15 01:18:37+00:00,"@Vee_Nicoleee Or no, I have you ya card! Knowing damn well this bartender didn’t give me my card.  Now I’m in the club on the phone with my bank asking them was the last transaction $14?! 😭😭😭😭😭"
LenValyrian,2022-12-15 01:07:10+00:00,Kathy Ta is home right now getting Tory’s TD Bank transaction history lol
icy203,2022-12-15 00:59:32+00:00,"@speedbumpz @GeneralGate @JalonzoB @shannonsharpeee you know bank statements exist right😭 every transaction got a receipt, even if it’s just a withdrawal and he did cash. no bank is just gonna let someone’s account go down a while M without some kind of notice"
AskPayPal,2022-12-15 00:41:28+00:00,"@braddock_zach Hey there, thank you for contacting PayPal. We apologize for any inconvenience may have caused due to delayed transaction. Please send us a Direct Message with the email address and the screenshot of the transaction details. Make sure to hide any card/bank details. https://t.co/MbymXmIZki"
Forester932,2022-12-15 00:29:54+00:00,"Very funny that the Crypto guy’s name was Bankman. 

“Haha yeah so like the cool thing about this is it’s a decentralized currency, member to member transaction so there’s no longer a need for a third party” 

“oh rad I trust you BANK MAN.”"
SBA_Matthias,2022-12-15 00:23:44+00:00,"@robwynkoop @lawyer4SMBs @ClintFiore 10% of the total uses of funds 

Purchase price 

+ Transaction Costs 

+ Working Capital 

+ SBA Guaranty Fee

+ Bank closing costs"
vegetable32167,2022-12-15 00:17:05+00:00,@cryptomanran @Jamyies @kevinolearytv @cz_binance Wow he really did play this card huh? Simple fact is that Sam didnt even record any of the customer transaction and gamble with people's money. That's what causing bank run.
L0VEVIRUS,2022-12-15 00:05:15+00:00,nah my bank just called to check my account for potentially fraudulent activity and then it pulls up with me making a purchase for $2 which was actually just a paypal transaction 😭😭
sureshg00612461,2022-12-14 23:49:49+00:00,@dtchq_delhi But my account is debited with Rs 150/ either you refund the amount screenshot of the transaction is enclosed herewith. Bank has informed transaction was successful. https://t.co/unHQFWRa0f
CamiloCubaLibre,2022-12-14 23:31:44+00:00,"@Guns_com you payment system is worse that Biden’s brain, 3 days trying to make a purchase &amp; ur system won’t take my money, I already called the bank and everything it’s perfect, after 3 and docents of declines transaction I don’t wanna do business with you, nor I recommend it."
edisonsu123456,2022-12-14 23:23:31+00:00,"Through the blind signature technology, the user can protect the payment transaction information from being obtained by the bank, so that the bank involved in the payment process cannot track the user's payment transaction process."
EuanWemyss,2022-12-14 23:21:18+00:00,"@marksandspencer hello, I bought something online from you, the payment has appeared on my bank app but I’ve received no confirmation email and when concluding the transaction there was no screen confirming the purchase. Can you advise please?"
gldinvestor,2022-12-14 23:08:37+00:00,"@rorotrader @therobcampbell @RichardDias_CFA @IceCapGlobal @SteveSaretsky ""Central bank liability"" is such a desensitised way to represent the side of a transaction where the common man/woman trades their time and effort for money."
RavenMoonyy,2022-12-14 23:04:57+00:00,so fucking dumb that my bank is just gonna let these thieves use the money out of my hard earned money before I can dispute a $400 transaction
ojiaku_grace,2022-12-14 22:57:16+00:00,@chippercashapp I sent money from my Chipper wallet to another bank and the transaction has been showing pending while the money has been removed from my wallet. What could be the issue?
BarnsleyBobbo,2022-12-14 22:55:01+00:00,"@brian_ebre Yes, exactly. Travel around London is very easy this way. I do this routinely and the fare is capped at a daily max as with oyster (using the same credit card, of course). Just check for exchange fees added by the bank. Some add a %age, some add a flat fee/transaction."
Wale_Alaba,2022-12-14 22:33:03+00:00,Indeed. That's why I doff my hat for some Nigerian Banks who only send transaction alerts long after their Customers have left the Bank(s). https://t.co/ksH20FWGIR
ifyshaka,2022-12-14 22:28:19+00:00,@FirstBankngr @FBN_help Hello please what's happening I can't find about 285k  in my bank account and the same thing with my husband's account with no transaction history?
GeneralDegener8,2022-12-14 22:27:13+00:00,"@punk6529 When I saw the legislation today, it really hit home personally. Not that long ago my small biz bank account got debanked because I sent money to Coinbase from it instead of my personal account, and the bank decided that one transaction made me a money-service biz. Psychotic"
shakaservis,2022-12-14 22:25:47+00:00,@FirstBankngr @FBN_help Hello please what's happening I can't find about 285k  in my bank account and the same thing with my wife's account with no transaction history?
rudy12fancy,2022-12-14 22:23:37+00:00,@here4maggie Which any transaction especially that big goes on a bank statement which the court and easily request from all parties. Until that is proven y’all gotta stop this cuz the courts know of this hush money. I’m not doubting that they could be working together. The hush mn is nonsense
shakaservis,2022-12-14 22:20:34+00:00,"@FirstBankngr Hello, please what's happening I can't find about 285k in my bank account and no transaction history?"
Bhammy_Wears,2022-12-14 22:20:16+00:00,@Bet9jaHelp you need to help me on this issue. Sent money from my bet account to my bank account but it didn't reflect and the transaction details is suspecious and I'm not understanding it
shakaservis,2022-12-14 22:16:28+00:00,"@FBN_help Hello, please what's happening I can't find about 285k in my bank account and no transaction history?"
_dino__24,2022-12-14 22:06:02+00:00,@sterlinghelp I reported a transaction I did with @kudahelp_ng 2034723647 which subsequently led to freezing of the account. I have resolved the issue with the person. Kindly instruct kuda bank to unfreeze the account. Thank you
Shmeahdaleah,2022-12-14 22:02:16+00:00,"SOMEbody. The bank by Carson, Rich, and Elder is a good first step. We need a credit company that refuses to give transaction information to the government. https://t.co/Md1pU9Vxrn"
BaroodSaaien,2022-12-14 21:58:27+00:00,"A transaction is requested: let's say Alice wants to send some digital currency to Bob. She's uses her digital wallet to create a transaction request, which includes the amount of currency she wants to send and Bob's public address, which is like bank account number."
Obik6,2022-12-14 21:53:56+00:00,"ghosting you:

1. Write out the Full name and account number of the page or person.

2. Go to the last notification your bank sent you after you made the payment (via mobile app or text) and copy out the ""TRANSACTION ID NUMBER""."
jamesco51205062,2022-12-14 21:48:05+00:00,@EarthlyImmortal @WomenPostingLs If women like her think that were a bank they ain't getting any transaction from me
ebukajesse2,2022-12-14 21:42:05+00:00,"@malik_assistant @Basit95537268 @bod_republic Reporting a transaction issue to my bank is begging??

Bros hustle o"
shoparena_ng,2022-12-14 21:13:30+00:00,"@FBN_help I reported a case of transaction declined to first bank on 8th December 2022.I was told to wait 24 hours for reversal.I didn't get any reversal. Later told it will be resolved by 14th December 2022 by 17:00pm. It's past 22pm of 14/12/2022,I'm yet to receive it @cenbank"
oromi_dayo,2022-12-14 21:11:57+00:00,"@TaxiE_Guy21 Guy easy 
No nigerian bank is predictable 
Wanted to pay with same card I used for transaction 5minutes after, it failed on both POS,transfer and even the banks ATM itself"
realstudioblue,2022-12-14 21:03:10+00:00,"@LayahHeilpern You think they don’t  have absolute control of your money in your bank now? C’mon same thing but just different toilet with higher speed, lower cost, and more transaction per second. 😆"
c_osazuwa,2022-12-14 21:02:24+00:00,"8. Debit card &amp; credit card with no foreign transaction fees: for debit... @monzo, @RevolutApp, @imaginecurve, PNC's Performance Select (even refunds other bank's fees). For a credit card, Chase Reserve is my go to and also gets airline points."
NikkiTheAnalyst,2022-12-14 21:00:23+00:00,"12 Days of Privacy! 
Day 11-Monitor Your Bank Account!
Make sure to keep an eye on credit and debit cards. If anything is suspicious, report it immediately. Even if it's a small transaction, report it. That small transaction might be a bad actor checking to see if your card works"
Tesco,2022-12-14 20:59:11+00:00,"@WilllPhillips If you don't have a receipt, no worries. You can get a new receipt printed at the customer service desk for up to 30 days after the transaction if you used a bank and or clubcard on the transaction, simply take the relevant card. I do hope this helps. 😊 Lee 3/3"
Tariben_bespoke,2022-12-14 20:57:53+00:00,"Sometime in November again I was debited 3,800 naira for another failed transaction, this time I went to the bank and filled a form for the 7,900 and 3,800 . They said 3-5 working days again. Till now I haven’t received both back! @ecobank_nigeria"
beautifullybunk,2022-12-14 20:57:52+00:00,"@Sugabush504 @hartcb @brian_armstrong They require full access to your bank account record for review/authentication/verification. As in, every transaction, amount, time, location—the works. They then store that data and the various metrics/assessments.

Can you imagine how sensitive that data is?"
goldennutrix,2022-12-14 20:55:45+00:00,"@Zanzee_zee Mine is access bank ....transaction  from Monday to Thursday is so poor , from Friday to Sunday,hold cash or else nah premium tears.."
Tariben_bespoke,2022-12-14 20:51:18+00:00,"Sometime in November again I was debited 3,800 naira for another failed transaction, this time I went to the bank and filled a form for the 7,900 and 3,800 . They said 3-5 working days again. Till now I haven’t received both back!"
nemeremibe,2022-12-14 20:44:48+00:00,@AishaYesufu @AishaYesufu  my transaction app does not do to into bank from dollar to naira please what do I do?
